,barrierDamageDone,cards,criticalHits,criticalHitsAccuracy,damageDone,deaths,eliminations,environmentalKills,finalBlows,gamesPlayed,gamesWon,hero,heroDamageDone,medals,medalsBronze,medalsGold,medalsSilver,meleeFinalBlows,multikills,objectiveKills,objectiveTime,quickMeleeAccuracy,soloKills,timePlayed,timeSpentOnFire,weaponAccuracy,class
2575,156712,248,7254,0.08,3990868,3749,10184,4,5849,0,333,genji,663606,1710,452,677,580,540,92,2847,18203,0,1664,284400.0,33203,0.33,attack
2576,81996,60,2061,0.08,1735937,1656,3855,0,2403,0,100,mccree,388206,627,158,268,200,60,19,1143,4521,0,545,108000.0,16430,0.48,attack
2577,916,2,0,0.0,50631,50,98,1,61,0,4,pharah,9484,19,7,4,9,2,0,29,74,0,18,3420.0,257,0.4,attack
2578,0,18,3654,0.09,306923,283,748,0,440,0,21,reaper,1995,151,45,59,47,11,16,241,1380,0,95,18000.0,3294,0.32,attack
2579,457806,181,7446,0.06,2903951,1788,6046,0,3547,0,140,soldier76,1871145,1084,256,573,255,83,60,1745,6289,0,588,129600.0,32085,0.45,attack
2580,20093,35,0,0.0,485546,456,1300,0,636,0,46,sombra,104875,328,94,105,129,30,5,390,1915,1,142,36000.0,4990,0.41,attack
2581,319970,456,81064,0.07,6802496,5318,18055,0,10084,0,501,tracer,1692538,2722,530,1397,795,745,100,5773,31761,0,2965,417600.0,68477,0.37,attack
2582,1668,3,164,0.06,44519,28,80,0,53,0,3,bastion,2378,13,3,7,3,1,0,40,112,0,14,2340.0,83,0.23,defense
2583,8210,21,386,0.06,627022,718,1294,0,849,0,44,hanzo,6213,241,71,74,97,21,7,439,2000,0,288,46800.0,4295,0.22,defense
2584,0,0,0,0.0,14592,7,20,0,11,0,1,junkrat,0,4,1,1,2,0,0,0,0,0,2,600.0,0,0.19,defense
2585,0,2,57,0.11,50007,45,112,0,57,0,3,mei,0,30,11,9,9,8,0,47,357,0,13,3600.0,150,0.41,defense
2586,0,1,22,0.06,9959,10,18,0,11,0,1,torbjorn,0,3,0,2,1,0,0,4,69,0,4,600.0,0,0.26,defense
2587,4362,16,1093,0.12,548165,716,1477,0,926,0,52,widowmaker,70940,230,98,60,72,23,2,331,483,0,379,57600.0,1553,0.34,defense
2588,0,0,29,0.13,986,2,1,0,1,0,0,dVa,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0.28,tank
2589,100,0,0,0.0,18836,23,48,0,29,0,1,reinhardt,8435,12,4,7,1,0,0,26,274,0,5,1560.0,222,0.0,tank
2590,756,2,831,0.14,76813,78,155,1,78,0,5,roadhog,6142,42,11,16,15,8,0,52,418,0,13,3600.0,193,0.37,tank
2591,0,1,0,0.0,25537,29,77,0,35,0,3,winston,0,15,3,6,6,2,1,15,333,0,4,2280.0,497,0.0,tank
2592,38790,22,0,0.0,339193,257,860,1,355,0,24,zarya,173794,175,37,81,57,22,13,324,2273,0,49,21600.0,3626,0.46,tank
2593,60,31,0,0.0,173130,456,462,1,183,0,35,ana,174,159,39,64,56,10,0,200,2992,0,37,36000.0,5425,0.12,support
2594,0,0,10,0.06,2996,14,12,0,3,0,0,lucio,0,5,1,2,2,0,0,6,72,0,0,1080.0,91,0.2,support
2595,0,0,2,0.13,295,5,0,0,0,0,1,mercy,0,1,0,1,0,0,0,0,11,0,0,300.0,0,0.46,support
2596,0,0,0,0.0,2587,4,7,0,0,0,0,symmetra,0,1,0,1,0,0,0,2,28,0,0,240.0,0,0.0,support
2597,0,66,649,0.07,473296,722,1448,1,639,0,67,zenyatta,0,316,110,105,101,99,3,576,3930,0,144,54000.0,20567,0.27,support
2598,1147,0,0,0.0,7214,26,17,1,8,0,2,doomfist,5966,3,2,1,0,0,0,8,100,0,2,1200.0,0,0.2,attack
2599,1047,1,94,0.08,52953,133,137,0,66,0,5,genji,840,23,8,9,6,0,0,57,615,1,23,3600.0,142,0.25,attack
2600,1857,2,112,0.08,88605,234,259,0,165,0,8,mccree,5105,39,14,14,11,2,4,115,760,0,60,7200.0,842,0.38,attack
2601,0,4,0,0.0,192054,313,390,22,267,0,11,pharah,1943,70,31,14,25,0,4,153,917,0,92,14400.0,962,0.48,attack
2602,1453,1,686,0.09,50813,99,135,0,74,0,5,reaper,2351,21,11,3,7,3,2,39,300,0,32,3600.0,394,0.23,attack
2603,247,9,623,0.07,192139,274,490,0,265,0,21,soldier76,2594,119,33,46,40,3,0,228,1541,0,71,10800.0,2140,0.37,attack
2604,113,0,0,0.0,4887,22,7,0,3,0,1,sombra,941,5,2,1,2,0,0,3,34,0,2,900.0,0,0.37,attack
2605,5330,5,1989,0.09,146527,286,450,0,212,0,15,tracer,28618,85,32,25,28,10,3,186,1621,1,65,10800.0,889,0.31,attack
2606,1613,6,778,0.05,221321,222,373,0,246,0,14,bastion,5980,78,28,30,20,1,4,156,495,0,72,10800.0,1457,0.26,defense
2607,4139,9,405,0.07,496287,631,1067,0,694,0,47,hanzo,20599,202,72,62,68,4,6,431,2489,1,247,36000.0,5042,0.22,defense
2608,51133,4,0,0.0,174149,190,278,1,182,0,11,junkrat,105655,48,17,17,14,1,3,98,633,1,48,7200.0,1046,0.19,defense
2609,1120,7,249,0.22,165965,395,571,0,222,0,27,mei,3600,136,56,37,43,1,2,271,3096,0,60,21600.0,898,0.32,defense
2610,0,7,205,0.06,135365,192,259,0,109,0,8,torbjorn,0,60,21,15,24,0,1,90,322,0,35,10800.0,428,0.28,defense
2611,7351,4,426,0.14,179288,281,442,0,269,0,20,widowmaker,18483,87,40,23,25,0,1,127,627,0,119,14400.0,1095,0.35,defense
2612,6608,1,1216,0.08,52183,56,153,0,45,0,6,dVa,14513,30,13,5,13,0,1,53,562,0,11,3600.0,310,0.28,tank
2613,1468,1,0,0.0,19209,18,21,0,7,0,1,orisa,2165,8,5,1,2,0,0,6,114,0,1,1140.0,0,0.4,tank
2614,300,3,0,0.0,95978,255,252,2,150,0,12,reinhardt,3091,60,25,15,20,0,1,76,1553,0,45,10800.0,566,0.0,tank
2615,3657,3,1347,0.13,127812,174,304,2,166,0,9,roadhog,17416,79,31,15,33,7,1,113,987,1,43,10800.0,802,0.28,tank
2616,865,0,0,0.0,29588,56,48,0,21,0,2,winston,4404,8,3,3,2,0,0,26,320,1,3,2880.0,5,0.0,tank
2617,3126,24,0,0.0,401664,474,1032,1,391,0,42,zarya,9807,203,76,59,68,11,17,447,3886,0,78,32400.0,2864,0.36,tank
2618,360,1,0,0.0,50815,148,106,0,35,0,6,ana,4846,36,15,7,13,5,0,35,485,0,4,7200.0,137,0.16,support
2619,80,24,852,0.08,207751,595,705,13,171,0,51,lucio,2006,203,43,98,62,23,0,321,4440,1,42,32400.0,6885,0.29,support
2620,420,5,24,0.08,5783,127,18,0,3,0,4,mercy,1008,28,5,14,9,0,1,10,575,0,0,7200.0,960,0.28,support
2621,0,0,0,0.0,921,7,2,0,1,0,0,moira,921,1,0,0,0,0,0,0,10,0,0,240.0,0,0.0,support
2622,203,0,0,0.0,11729,20,25,0,8,0,2,symmetra,278,5,1,1,3,0,2,8,32,0,2,1380.0,0,0.0,support
2623,552,0,12,0.15,4414,19,7,0,4,0,0,zenyatta,1722,3,1,1,1,0,0,1,0,0,2,720.0,0,0.2,support
2624,10860,1,53,0.04,50120,88,117,0,60,0,4,genji,38667,23,12,4,7,4,1,27,240,0,19,3600.0,143,0.24,attack
2625,128443,33,435,0.03,676617,849,1845,0,1198,0,70,mccree,540504,307,111,86,110,1,17,532,2342,0,460,61200.0,4448,0.38,attack
2626,182,0,0,0.0,725,2,0,0,0,0,0,pharah,544,0,0,0,0,0,0,0,0,0,0,120.0,0,0.25,attack
2627,955,0,69,0.07,6624,14,30,0,12,0,0,reaper,5528,5,3,0,2,0,0,15,103,0,3,840.0,18,0.11,attack
2628,2222,1,42,0.04,20665,22,78,0,39,0,2,soldier76,18011,12,7,2,3,0,0,30,89,0,12,1860.0,35,0.23,attack
2629,300,0,0,0.0,5084,9,16,0,4,0,1,sombra,3681,0,0,0,0,0,1,7,54,0,1,540.0,89,0.23,attack
2630,972,0,164,0.07,14315,33,47,0,18,0,1,tracer,13295,10,5,1,3,0,0,18,191,1,1,1800.0,0,0.21,attack
2631,13856,0,12,0.0,26519,14,36,0,24,0,2,bastion,12617,7,4,1,2,0,0,8,6,0,5,1080.0,121,0.25,defense
2632,7025,3,24,0.05,48644,61,127,0,79,0,4,hanzo,41052,24,6,10,8,1,0,48,177,1,27,3600.0,478,0.22,defense
2633,1628,0,0,0.0,7112,7,9,0,5,0,0,junkrat,5057,1,1,0,0,0,0,2,3,0,2,360.0,0,0.26,defense
2634,6306,5,248,0.18,110661,110,359,0,252,0,15,widowmaker,102855,49,14,9,26,0,0,73,97,0,120,7200.0,974,0.34,defense
2635,8122,3,624,0.04,22013,12,82,0,31,0,4,dVa,13870,17,6,3,8,0,2,26,257,0,6,2880.0,59,0.2,tank
2636,5107,1,0,0.0,14660,16,25,0,10,0,1,orisa,8878,8,3,1,3,0,0,10,103,0,2,1560.0,38,0.26,tank
2637,0,1,0,0.0,960,2,1,1,1,0,0,reinhardt,794,2,1,0,0,0,0,0,0,0,1,60.0,0,0.0,tank
2638,14433,2,165,0.05,28669,19,48,0,25,0,1,roadhog,14127,14,3,5,6,2,1,10,58,1,11,1860.0,0,0.24,tank
2639,0,0,0,0.0,1975,4,3,0,3,0,0,ana,1974,0,0,0,0,0,0,2,20,0,1,360.0,0,0.24,support
2640,240,2,9,0.07,2629,25,15,0,4,0,1,mercy,2389,7,1,4,2,0,0,3,171,0,3,2040.0,89,0.21,support
2641,677,0,0,0.0,4538,13,17,0,2,0,1,moira,3860,5,1,2,2,0,0,2,64,0,0,780.0,0,0.0,support
2642,4278,1,15,0.05,14344,22,38,0,14,0,1,zenyatta,10064,6,1,3,2,0,0,13,98,0,0,1620.0,202,0.25,support
2643,0,0,0,0.0,33,1,0,0,0,0,0,doomfist,33,0,0,0,0,0,0,0,0,0,0,60.0,0,0.03,attack
2644,246,0,14,0.15,3613,5,15,0,7,0,1,genji,3367,0,0,0,0,0,0,6,29,0,1,360.0,37,0.23,attack
2645,1411,0,11,0.04,13419,25,36,0,19,0,3,mccree,11967,8,5,1,1,0,0,7,80,0,7,1680.0,0,0.28,attack
2646,24084,3,0,0.0,100975,125,204,1,118,0,10,pharah,73104,31,12,7,12,0,2,55,511,0,40,7200.0,439,0.4,attack
2647,1301,0,21,0.03,3654,10,2,0,1,0,0,reaper,2070,2,2,0,1,0,0,1,28,0,0,420.0,0,0.22,attack
2648,48260,7,298,0.04,141609,147,271,0,140,0,9,soldier76,90500,74,22,26,26,0,1,99,713,1,43,7200.0,674,0.34,attack
2649,3018,0,0,0.0,17022,51,46,0,16,0,1,sombra,11935,8,1,3,4,0,0,13,190,1,6,2760.0,0,0.27,attack
2650,3060,1,111,0.03,15988,32,34,0,22,0,3,tracer,12634,11,5,5,1,1,0,10,145,1,10,1980.0,61,0.26,attack
2651,13314,1,33,0.01,40715,55,78,0,39,0,2,bastion,27063,22,11,4,6,0,1,32,133,0,12,3480.0,19,0.15,defense
2652,2686,0,9,0.07,12028,20,19,0,13,0,0,hanzo,9343,5,4,0,1,0,0,8,49,0,4,1140.0,20,0.19,defense
2653,37853,3,0,0.0,97884,88,136,0,93,0,3,junkrat,57511,22,6,11,5,0,2,42,344,0,37,3600.0,244,0.25,defense
2654,26373,12,184,0.19,134481,238,493,0,198,0,22,mei,106090,126,45,36,45,0,5,231,2227,0,64,14400.0,1244,0.31,defense
2655,53808,17,171,0.04,196963,147,422,0,203,0,18,torbjorn,137996,86,21,31,33,0,1,143,759,1,74,10800.0,1043,0.25,defense
2656,15387,2,124,0.1,74547,94,206,0,131,0,10,widowmaker,58019,32,11,5,16,1,0,68,292,1,45,7200.0,506,0.26,defense
2657,33706,7,2500,0.07,114651,80,297,1,128,0,9,dVa,79193,59,11,30,18,1,5,100,1020,1,37,7200.0,489,0.22,tank
2658,21570,7,0,0.0,62846,87,101,0,32,0,3,orisa,38024,26,9,7,9,0,0,43,777,0,3,3600.0,18,0.24,tank
2659,943,6,0,0.0,15297,47,47,0,31,0,2,reinhardt,14301,11,6,4,1,0,0,20,558,0,10,2700.0,197,0.0,tank
2660,19831,4,657,0.07,65872,69,167,0,88,0,6,roadhog,45013,43,6,17,21,2,1,57,722,1,29,3600.0,711,0.24,tank
2661,6190,3,0,0.0,51787,74,167,0,79,0,5,winston,44261,26,6,9,11,0,1,60,611,1,20,3600.0,148,0.0,tank
2662,3419,1,0,0.0,19919,26,67,0,24,0,2,zarya,16469,16,6,5,5,0,0,27,313,0,4,2340.0,99,0.39,tank
2663,2685,1,0,0.0,6437,26,18,0,3,0,0,ana,3752,7,1,3,2,0,0,10,90,0,1,1440.0,0,0.17,support
2664,9418,5,109,0.06,38469,53,147,6,30,0,6,lucio,28807,28,5,16,7,1,0,63,771,0,9,3600.0,340,0.25,support
2665,2290,11,38,0.09,8340,87,18,0,7,0,7,mercy,6013,21,2,15,4,1,0,10,551,0,2,3600.0,50,0.2,support
2666,171,0,0,0.0,3053,3,9,0,3,0,0,moira,2882,0,0,0,0,0,0,0,0,0,0,240.0,0,0.0,support
2667,0,0,0,0.0,5330,14,20,0,18,0,1,symmetra,5312,3,1,1,1,0,0,5,34,0,12,1020.0,114,0.0,support
2668,6588,3,38,0.08,22835,32,60,0,20,0,4,zenyatta,15782,20,3,9,9,0,0,30,209,0,7,2460.0,18,0.28,support
2669,462,0,0,0.0,693,1,0,0,0,0,0,doomfist,231,0,0,0,0,0,0,0,0,0,0,60.0,0,0.12,attack
2670,99081,30,703,0.09,481159,917,1221,0,593,0,59,genji,372707,219,88,48,83,18,8,446,4960,0,197,61200.0,628,0.22,attack
2671,59,0,5,0.08,4086,14,13,0,7,0,0,mccree,4026,1,0,0,1,0,0,6,28,0,1,720.0,113,0.3,attack
2672,42640,2,0,0.0,98955,137,118,1,42,0,10,pharah,54985,14,10,0,4,2,1,40,294,0,12,7200.0,37,0.33,attack
2673,8570,0,161,0.08,17983,30,25,0,5,0,0,reaper,9384,8,5,1,2,0,0,16,228,0,0,1740.0,0,0.17,attack
2674,97720,5,628,0.05,347082,584,797,0,326,0,40,soldier76,245426,153,78,20,55,9,3,342,2597,0,66,36000.0,516,0.24,attack
2675,1868,0,45,0.07,4467,11,8,0,2,0,0,tracer,2598,2,1,0,1,0,0,2,32,0,2,540.0,0,0.24,attack
2676,2441,0,7,0.02,5095,4,11,0,5,0,0,bastion,2231,1,1,0,0,0,0,10,77,0,1,300.0,129,0.21,defense
2677,16212,1,20,0.08,39926,49,62,0,40,0,3,hanzo,21747,9,3,0,6,0,0,20,90,0,15,3120.0,373,0.2,defense
2678,78464,1,0,0.0,161635,139,225,2,126,0,7,junkrat,80332,30,13,8,9,0,4,136,847,0,33,7200.0,405,0.21,defense
2679,0,0,0,0.0,275,2,0,0,0,0,0,mei,266,0,0,0,0,0,0,0,6,0,0,48.11401125788689,0,1.0,defense
2680,17416,0,192,0.11,105889,176,268,0,162,0,15,widowmaker,84675,34,19,6,9,1,0,66,275,0,83,14400.0,39,0.26,defense
2681,179185,18,9472,0.09,449618,437,1234,2,367,0,48,dVa,262146,191,61,54,76,11,4,543,6142,1,84,39600.0,711,0.16,tank
2682,111337,29,0,0.0,268097,325,539,11,128,0,27,orisa,150960,95,32,32,30,3,4,302,2530,0,25,25200.0,700,0.27,tank
2683,6830,4,0,0.0,49649,175,125,3,61,0,11,reinhardt,41685,26,10,8,8,0,0,51,1170,0,12,10800.0,6,0.0,tank
2684,25712,1,427,0.14,50138,69,92,2,18,0,7,roadhog,24344,30,5,8,18,0,0,40,503,0,3,3600.0,37,0.12,tank
2685,1637,0,0,0.0,8815,32,33,0,10,0,1,winston,7173,6,1,1,3,3,0,16,156,1,2,1860.0,0,0.0,tank
2686,2575,0,0,0.0,3700,10,9,0,2,0,1,zarya,1098,3,1,0,2,0,0,5,160,0,0,660.0,0,0.32,tank
2687,1835,0,0,0.0,7073,20,19,1,7,0,1,ana,5178,7,4,1,1,0,0,9,120,0,1,1440.0,0,0.29,support
2688,296,0,14,0.15,2356,1,5,0,2,0,1,lucio,2061,1,1,1,0,0,0,4,22,0,0,360.0,0,0.13,support
2689,0,3,0,0.0,121,65,1,0,0,0,3,mercy,120,12,1,5,5,0,0,1,399,1,0,3600.0,0,0.0,support
2690,3605,1,0,0.0,53833,99,206,0,62,0,6,moira,49661,37,11,8,18,1,1,98,474,0,15,7200.0,155,0.0,support
2691,1104,0,2,0.06,2628,11,5,0,1,0,1,zenyatta,1524,2,0,0,1,0,0,1,7,0,0,480.0,0,0.13,support
2692,3567,0,0,0.0,28531,64,84,1,57,0,1,doomfist,23769,11,6,2,3,1,0,32,167,0,11,2700.0,196,0.28,attack
2693,75476,99,2916,0.08,1718937,1943,4276,0,2619,0,112,genji,404223,645,157,285,204,217,36,1289,8363,0,922,118800.0,16660,0.34,attack
2694,16501,74,2940,0.1,2043887,2297,4629,0,2985,0,149,mccree,102387,684,183,262,239,45,34,1381,5676,0,1036,136800.0,15958,0.47,attack
2695,32013,84,0,0.0,1366514,1425,3023,79,1928,0,102,pharah,103799,457,94,218,146,6,37,1009,3915,0,714,86400.0,9951,0.46,attack
2696,28511,20,5814,0.08,506981,501,1176,0,672,0,28,reaper,113340,183,64,71,48,1,20,421,2210,0,195,32400.0,4917,0.25,attack
2697,27755,83,3814,0.05,1465671,1196,2945,4,1674,0,74,soldier76,100161,561,141,261,159,23,32,1068,4533,0,481,72000.0,14178,0.39,attack
2698,3488,5,0,0.0,63485,76,161,0,70,0,6,sombra,34152,35,13,8,14,2,0,52,380,0,20,3600.0,601,0.37,attack
2699,9030,5,1912,0.07,160703,279,446,0,213,0,15,tracer,67908,79,31,24,24,4,1,118,780,0,87,14400.0,1243,0.32,attack
2700,5453,13,1412,0.06,353986,341,864,1,555,0,25,bastion,7568,126,39,46,41,3,5,309,588,0,243,21600.0,3020,0.23,defense
2701,37597,31,734,0.07,1092819,1093,2345,0,1645,0,84,hanzo,182142,372,112,144,115,7,17,651,2039,0,648,79200.0,6734,0.2,defense
2702,37747,74,0,0.0,1847007,1760,3499,15,2421,0,126,junkrat,82861,584,165,248,171,10,28,1092,3884,0,1042,111600.0,10548,0.2,defense
2703,371,1,34,0.16,21032,34,61,0,23,0,2,mei,821,15,3,5,7,0,0,23,64,0,6,2220.0,490,0.36,defense
2704,84,35,323,0.07,364417,303,902,0,411,0,32,torbjorn,15137,152,47,51,53,1,8,229,283,0,131,25200.0,909,0.24,defense
2705,258980,337,10114,0.15,5285058,4522,13006,0,9140,0,436,widowmaker,1838031,1801,440,808,554,134,34,2831,4205,0,4003,356400.0,71623,0.46,defense
2706,872403,367,166997,0.09,6043572,3307,13914,58,6534,0,398,dVa,1908548,2184,433,1099,652,288,194,4348,33150,0,1593,327600.0,58937,0.31,tank
2707,65415,16,0,0.0,184918,111,295,0,86,0,11,orisa,98026,69,22,30,17,2,0,147,973,0,2,7200.0,639,0.24,tank
2708,7019,20,0,0.0,254337,348,524,2,323,0,25,reinhardt,26319,139,51,33,55,0,4,177,2361,0,74,21600.0,2017,0.0,tank
2709,31629,28,4669,0.15,449182,452,914,2,530,0,23,roadhog,61000,245,59,75,112,61,2,255,1779,1,155,32400.0,3728,0.27,tank
2710,17735,30,0,0.0,413917,568,1353,14,685,0,41,winston,158092,206,51,76,79,31,10,428,3562,0,161,32400.0,3792,0.0,tank
2711,52180,37,0,0.0,477865,395,1191,2,430,0,38,zarya,239834,219,46,101,73,19,26,433,2920,0,74,32400.0,4010,0.4,tank
2712,19523,48,0,0.0,258431,624,870,0,263,0,48,ana,67246,202,44,101,57,16,4,295,2846,0,47,50400.0,4332,0.11,support
2713,78167,39,1433,0.08,430749,596,1310,41,406,0,52,lucio,324202,262,59,108,95,47,5,558,5920,1,61,46800.0,4424,0.31,support
2714,2070,98,266,0.15,37998,789,128,0,53,0,52,mercy,19066,196,27,143,26,11,0,34,4156,0,11,68400.0,3633,0.3,support
2715,8647,12,0,0.0,85612,109,317,0,81,0,10,moira,76217,71,12,30,30,1,4,139,1424,0,11,7200.0,574,0.0,support
2716,9677,12,0,0.0,175229,155,466,0,234,0,18,symmetra,64150,80,22,27,30,0,2,106,408,0,69,10800.0,1823,0.0,support
2717,25666,14,361,0.09,204648,215,436,0,203,0,15,zenyatta,80454,112,27,39,47,5,2,159,956,0,41,14400.0,1699,0.32,support
2718,5514,0,0,0.0,20241,43,55,0,36,0,1,doomfist,14666,8,2,3,2,1,0,28,313,0,7,1980.0,51,0.32,attack
2719,8350,3,153,0.04,131029,147,290,0,133,0,10,genji,26431,54,17,18,20,9,2,102,1037,0,32,7200.0,162,0.28,attack
2720,40237,7,244,0.05,337912,363,716,0,364,0,22,mccree,82015,128,52,42,34,5,1,273,1726,0,64,25200.0,1431,0.39,attack
2721,40781,30,0,0.0,676532,649,1271,35,646,0,43,pharah,96741,213,72,68,72,0,26,565,2940,0,170,43200.0,2448,0.4,attack
2722,14710,6,1458,0.06,137055,159,334,0,139,0,11,reaper,39200,78,33,20,26,2,5,158,1249,0,23,10800.0,901,0.21,attack
2723,38,22,1094,0.04,503481,417,1058,0,429,0,36,soldier76,625,258,76,75,107,0,9,495,2675,0,89,28800.0,3826,0.35,attack
2724,0,2,0,0.0,19190,30,43,0,11,0,0,sombra,0,15,7,4,3,1,1,15,228,0,2,1680.0,166,0.39,attack
2725,4398,6,3461,0.05,321667,494,955,0,385,0,30,tracer,24481,156,59,38,59,5,4,354,2361,0,102,28800.0,838,0.32,attack
2726,499,10,483,0.04,173154,113,275,0,153,0,13,bastion,4362,70,25,25,20,0,1,105,370,0,41,7200.0,869,0.26,defense
2727,12014,6,119,0.06,199912,213,358,0,211,0,12,hanzo,39001,66,19,21,26,0,3,158,881,0,53,14400.0,580,0.22,defense
2728,1520,0,0,0.0,55818,57,81,0,49,0,5,junkrat,5319,15,5,2,8,0,0,30,170,0,15,3600.0,121,0.19,defense
2729,4572,12,339,0.06,465360,709,1381,0,434,0,59,mei,40372,303,135,69,99,10,17,714,4987,0,85,54000.0,1647,0.34,defense
2730,0,0,4,0.08,7772,6,14,0,2,0,1,torbjorn,0,4,2,1,1,0,0,6,24,0,1,720.0,0,0.12,defense
2731,32153,8,745,0.09,425394,478,914,0,547,0,28,widowmaker,155359,144,62,40,42,4,0,286,873,0,189,39600.0,1357,0.37,defense
2732,246939,140,45554,0.07,1964788,969,4814,12,1855,0,164,dVa,367575,883,180,431,272,31,70,1771,17397,0,449,118800.0,19792,0.29,tank
2733,2396,0,0,0.0,7704,13,13,0,7,0,0,orisa,2419,5,1,2,2,0,0,8,82,0,1,600.0,0,0.31,tank
2734,9684,10,0,0.0,70804,135,177,3,85,0,9,reinhardt,33395,35,11,12,12,0,5,75,1397,0,11,7200.0,522,0.0,tank
2735,26024,9,1158,0.08,157661,168,371,6,162,0,12,roadhog,44961,78,29,22,27,25,0,150,1436,0,33,10800.0,469,0.26,tank
2736,4450,0,0,0.0,24494,39,65,0,22,0,1,winston,15851,10,5,4,2,2,1,26,305,0,1,1980.0,18,0.0,tank
2737,13375,10,0,0.0,93312,104,249,0,65,0,13,zarya,25806,44,13,20,11,0,3,120,1051,0,5,7200.0,536,0.36,tank
2738,16857,21,0,0.0,182527,448,494,0,130,0,36,ana,53284,153,30,74,49,8,1,194,2012,0,11,36000.0,1885,0.11,support
2739,3435,20,344,0.05,109274,259,411,10,78,0,23,lucio,6721,99,20,53,26,2,2,202,2160,1,10,18000.0,5087,0.24,support
2740,1890,121,427,0.07,112648,980,341,0,87,0,106,mercy,9279,257,44,186,28,6,2,110,4135,0,20,82800.0,7870,0.32,support
2741,8919,9,0,0.0,52624,63,225,0,59,0,7,moira,42217,42,10,27,6,0,1,108,787,0,6,3600.0,750,0.0,support
2742,3461,9,0,0.0,49960,105,194,0,84,0,6,symmetra,22325,33,10,8,15,0,0,75,368,0,19,7200.0,415,0.0,support
2743,13637,20,203,0.06,153692,200,340,0,115,0,18,zenyatta,27558,95,25,28,43,3,1,131,1177,0,24,14400.0,2420,0.27,support
2744,0,0,0,0.0,243,2,0,0,0,0,0,doomfist,243,0,0,0,0,0,0,0,0,0,0,60.0,0,0.08,attack
2745,336,2,95,0.07,49474,74,90,0,42,0,2,genji,2366,18,3,8,7,0,2,38,237,0,10,3600.0,105,0.26,attack
2746,55038,15,279,0.05,387986,446,905,0,514,0,28,mccree,253375,169,52,60,56,2,2,379,2431,0,116,28800.0,2276,0.36,attack
2747,0,3,0,0.0,88162,98,147,1,67,0,7,pharah,343,35,11,16,8,0,1,43,270,0,25,3600.0,139,0.33,attack
2748,0,2,774,0.07,65950,84,184,0,101,0,6,reaper,0,46,18,10,18,1,3,65,345,0,33,3600.0,264,0.21,attack
2749,47802,57,2011,0.04,924080,771,1958,0,929,0,69,soldier76,111340,467,104,178,185,4,21,906,5908,0,208,50400.0,7949,0.31,attack
2750,0,0,0,0.0,1686,6,3,0,0,0,0,sombra,0,1,0,0,0,0,0,0,3,0,0,240.0,0,0.16,attack
2751,24772,12,3063,0.06,279972,306,822,0,334,0,25,tracer,108225,121,40,42,38,3,5,304,2298,0,79,21600.0,618,0.29,attack
2752,0,0,85,0.07,20054,19,46,0,25,0,2,bastion,0,8,3,2,3,0,0,17,36,0,6,1260.0,182,0.19,defense
2753,7052,5,114,0.05,222708,229,360,0,223,0,15,hanzo,22151,83,24,24,35,1,3,126,562,0,60,14400.0,1102,0.25,defense
2754,27038,19,0,0.0,442714,350,663,0,401,0,28,junkrat,98415,149,41,65,43,0,3,260,1147,0,138,25200.0,1259,0.18,defense
2755,0,1,27,0.14,18168,24,52,0,21,0,2,mei,0,14,5,4,5,0,0,20,114,0,9,1980.0,31,0.32,defense
2756,0,30,326,0.06,306927,219,705,0,311,0,29,torbjorn,0,118,29,61,29,0,6,243,488,0,97,18000.0,1923,0.22,defense
2757,3566,3,74,0.07,61833,66,157,0,84,0,7,widowmaker,15790,31,11,12,8,0,0,39,62,0,48,3600.0,390,0.29,defense
2758,2248,29,7974,0.07,385453,213,893,1,335,0,33,dVa,11803,189,37,85,67,0,6,300,2879,0,70,21600.0,3012,0.27,tank
2759,15025,5,0,0.0,63822,72,152,0,32,0,7,orisa,39542,32,9,9,15,0,0,98,827,0,1,3600.0,271,0.22,tank
2760,100,4,0,0.0,22221,60,62,1,35,0,3,reinhardt,1064,15,7,5,3,0,0,25,649,0,10,3600.0,239,0.0,tank
2761,37896,9,1893,0.11,195621,176,443,3,193,0,14,roadhog,65534,114,33,28,53,3,1,147,1475,0,42,10800.0,1115,0.24,tank
2762,5666,6,0,0.0,156126,278,565,4,239,0,22,winston,33502,108,38,39,31,4,2,236,2076,0,62,14400.0,693,0.0,tank
2763,73,23,0,0.0,208589,217,566,0,183,0,20,zarya,3483,128,41,42,44,2,10,285,2996,0,22,18000.0,1419,0.39,tank
2764,3633,2,0,0.0,34301,106,64,0,15,0,4,ana,6609,28,3,13,12,0,0,25,410,0,4,3600.0,167,0.13,support
2765,669,50,838,0.05,260598,505,905,16,156,0,43,lucio,1290,227,51,126,50,3,2,474,5471,0,16,39600.0,9638,0.23,support
2766,0,1,4,0.18,501,15,2,0,1,0,0,mercy,0,2,0,2,0,0,0,0,72,0,1,1020.0,18,0.35,support
2767,0,1,0,0.0,12276,29,33,0,8,0,0,symmetra,0,8,3,1,3,0,0,14,75,0,1,1620.0,5,0.0,support
2768,8527,50,420,0.06,331121,407,765,0,266,0,47,zenyatta,11765,206,60,90,55,2,2,354,2260,0,51,32400.0,7952,0.25,support
2769,17155,2,0,0.0,151967,273,456,2,317,0,20,doomfist,128032,81,37,17,27,5,1,121,790,0,119,14400.0,661,0.28,attack
